DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,HOME_TEAM_WINS,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2022-01-26,CLE,MIL,115,99,16,1,0.471,0.8240000000000001,0.452,27,41,0.463,0.889,0.281,22,41
2022-01-26,IND,CHO,126,158,-32,0,0.478,0.8240000000000001,0.294,33,41,0.581,0.7879999999999999,0.5329999999999999,37,36
2022-01-26,ORL,LAC,102,111,-9,0,0.452,0.773,0.257,29,39,0.444,0.889,0.517,20,49
2022-01-26,ATL,SAC,121,104,17,1,0.5329999999999999,0.765,0.333,29,48,0.419,0.737,0.3,23,42
2022-01-26,MIA,NYK,110,96,14,1,0.5,0.909,0.4320000000000001,30,38,0.422,0.647,0.341,24,44
2022-01-26,BRK,DEN,118,124,-6,0,0.489,0.769,0.414,26,38,0.472,0.926,0.417,27,48
2022-01-26,CHI,TOR,111,105,6,1,0.5479999999999999,0.75,0.269,32,45,0.481,0.607,0.387,24,34
2022-01-26,SAS,MEM,110,118,-8,0,0.457,0.789,0.243,30,39,0.511,0.731,0.304,24,44
2022-01-26,POR,DAL,112,132,-20,0,0.512,0.609,0.368,27,38,0.545,0.769,0.444,35,45
2022-01-26,UTA,PHO,97,105,-8,0,0.43,0.7390000000000001,0.4,20,39,0.488,0.667,0.389,14,44
2022-01-27,PHI,LAL,105,87,18,1,0.5,0.588,0.371,30,41,0.409,1.0,0.207,19,42
2022-01-27,GSW,MIN,124,115,9,1,0.537,0.7140000000000001,0.583,31,47,0.442,0.778,0.227,22,41
2022-01-28,ORL,DET,119,103,16,1,0.494,0.962,0.48,28,47,0.368,0.784,0.345,23,41
2022-01-28,ATL,BOS,108,92,16,1,0.461,0.7,0.387,19,43,0.349,0.926,0.194,15,52
2022-01-28,CHO,LAL,117,114,3,1,0.518,0.7140000000000001,0.306,25,50,0.418,0.7190000000000001,0.375,19,44
2022-01-28,HOU,POR,110,125,-15,0,0.481,0.774,0.244,25,38,0.568,0.8,0.436,20,34
2022-01-28,MEM,UTA,119,109,10,1,0.561,0.75,0.391,27,42,0.435,0.857,0.37,20,37
2022-01-28,MIA,LAC,121,114,7,1,0.471,0.963,0.441,28,51,0.446,0.7190000000000001,0.257,22,37
2022-01-28,NOP,DEN,105,116,-11,0,0.389,0.909,0.147,23,43,0.5,0.88,0.364,29,43
2022-01-28,OKC,IND,110,113,-3,0,0.453,0.588,0.326,22,43,0.4320000000000001,0.621,0.333,25,60
2022-01-28,SAS,CHI,131,122,9,1,0.526,0.833,0.4320000000000001,35,44,0.523,0.846,0.267,22,37
2022-01-28,PHO,MIN,134,124,10,1,0.512,0.757,0.513,36,49,0.489,0.815,0.359,20,38
2022-01-28,MIL,NYK,123,108,15,1,0.461,0.871,0.326,27,47,0.464,0.5710000000000001,0.35,21,45
2022-01-29,DAL,IND,132,105,27,1,0.531,0.636,0.471,31,46,0.44,0.696,0.273,25,47
2022-01-29,NOP,BOS,97,107,-10,0,0.439,0.7390000000000001,0.25,22,40,0.531,0.636,0.341,31,43
2022-01-29,PHI,SAC,103,101,2,1,0.514,0.731,0.4,24,36,0.439,0.85,0.343,24,43
2022-01-29,MEM,WAS,115,95,20,1,0.46,0.833,0.419,24,60,0.417,0.7140000000000001,0.345,27,37
2022-01-29,MIA,TOR,120,124,-4,0,0.409,0.7,0.32,26,61,0.439,0.778,0.35600000000000004,24,53
2022-01-29,GSW,BRK,110,106,4,1,0.408,0.889,0.311,24,55,0.398,0.81,0.393,21,52
2022-01-30,ATL,LAL,129,121,8,1,0.583,0.6559999999999999,0.32299999999999995,31,45,0.54,0.522,0.429,29,38
2022-01-30,CHO,LAC,90,115,-25,0,0.327,0.667,0.235,24,44,0.524,0.8420000000000001,0.393,23,60
2022-01-30,CHI,POR,130,116,14,1,0.556,0.944,0.406,36,44,0.518,0.75,0.462,23,36
2022-01-30,DET,CLE,115,105,10,1,0.462,0.84,0.385,26,48,0.463,0.64,0.382,25,41
2022-01-30,MIL,DEN,100,136,-36,0,0.474,0.727,0.333,23,32,0.602,0.7,0.535,39,41
2022-01-30,ORL,DAL,110,108,2,1,0.512,0.813,0.324,26,40,0.481,0.778,0.421,22,40
2022-01-30,MIN,UTA,126,106,20,1,0.551,0.833,0.419,35,40,0.469,0.7140000000000001,0.375,23,38
2022-01-30,PHO,SAS,115,110,5,1,0.495,0.667,0.344,31,46,0.45,0.875,0.35100000000000003,27,43
2022-01-31,CLE,NOP,93,90,3,1,0.429,0.857,0.29,26,37,0.388,0.857,0.2,26,51
2022-01-31,IND,LAC,122,116,6,1,0.526,0.667,0.483,31,50,0.469,0.846,0.341,25,41
2022-01-31,PHI,MEM,122,119,3,1,0.49,0.867,0.355,30,49,0.461,0.679,0.2,18,48
2022-01-31,ATL,TOR,100,106,-6,0,0.457,0.875,0.375,28,46,0.4270000000000001,0.706,0.5,21,43
2022-01-31,BOS,MIA,122,92,30,1,0.524,0.667,0.381,24,44,0.391,0.7,0.386,25,38
2022-01-31,NYK,SAC,116,96,20,1,0.5,0.7929999999999999,0.371,25,47,0.43,0.5,0.289,24,36
2022-01-31,HOU,GSW,108,122,-14,0,0.429,0.69,0.3720000000000001,25,37,0.5379999999999999,0.826,0.425,23,41
2022-01-31,OKC,POR,98,81,17,1,0.407,0.941,0.293,22,50,0.42,0.75,0.184,18,41
2022-02-01,DET,NOP,101,111,-10,0,0.488,0.7859999999999999,0.25,21,35,0.438,0.893,0.28600000000000003,24,46
2022-02-01,MIL,WAS,112,98,14,1,0.5,0.889,0.316,26,44,0.439,0.7,0.343,22,40
2022-02-01,TOR,MIA,110,106,4,1,0.481,0.69,0.462,20,43,0.487,0.88,0.267,26,38
2022-02-01,CHI,ORL,126,115,11,1,0.511,0.7929999999999999,0.3670000000000001,25,49,0.495,0.818,0.359,33,36
2022-02-01,MIN,DEN,130,115,15,1,0.495,0.76,0.422,35,52,0.4270000000000001,0.893,0.318,27,46
2022-02-01,SAS,GSW,120,124,-4,0,0.5539999999999999,0.706,0.485,33,34,0.448,1.0,0.435,30,46
2022-02-01,PHO,BRK,121,111,10,1,0.5529999999999999,0.8390000000000001,0.355,26,37,0.494,0.7140000000000001,0.4,25,33
2022-02-02,IND,ORL,118,119,-1,0,0.449,0.696,0.438,25,46,0.442,0.923,0.314,29,52
2022-02-02,PHI,WAS,103,106,-3,0,0.451,0.769,0.407,23,41,0.456,0.789,0.409,25,52
2022-02-02,BOS,CHO,113,107,6,1,0.512,0.882,0.389,31,42,0.425,0.778,0.3,18,46
2022-02-02,NYK,MEM,108,120,-12,0,0.4320000000000001,0.769,0.333,23,48,0.431,0.696,0.41,30,51
2022-02-02,HOU,CLE,115,104,11,1,0.476,0.6970000000000001,0.35,25,37,0.513,0.556,0.333,23,48
2022-02-02,DAL,OKC,114,120,-6,0,0.469,0.8,0.326,28,39,0.477,0.84,0.459,25,50
2022-02-02,SAC,BRK,112,101,11,1,0.441,0.889,0.333,23,48,0.488,0.7859999999999999,0.32,22,40
2022-02-02,UTA,DEN,108,104,4,1,0.488,0.773,0.241,21,37,0.532,0.75,0.393,24,39
2022-02-02,LAL,POR,99,94,5,1,0.423,0.667,0.3670000000000001,25,53,0.35700000000000004,0.526,0.333,23,55
2022-02-03,DET,MIN,117,128,-11,0,0.44,0.7859999999999999,0.326,27,45,0.506,0.893,0.441,29,42
2022-02-03,SAS,MIA,95,112,-17,0,0.375,0.711,0.242,21,43,0.506,0.889,0.4,27,42
2022-02-03,ATL,PHO,124,115,9,1,0.524,0.727,0.5,25,41,0.523,0.778,0.281,30,39
2022-02-03,TOR,CHI,127,120,7,1,0.425,0.895,0.389,30,58,0.478,0.917,0.414,30,51
2022-02-03,GSW,SAC,126,114,12,1,0.56,0.75,0.476,27,40,0.525,0.826,0.355,29,25
2022-02-03,LAC,LAL,111,110,1,1,0.517,0.545,0.433,29,43,0.466,0.68,0.379,19,44
2022-02-04,CHO,CLE,101,102,-1,0,0.413,0.917,0.326,27,52,0.4,0.8,0.4,26,51
2022-02-04,DET,BOS,93,102,-9,0,0.327,0.75,0.385,18,56,0.451,0.76,0.321,23,55
2022-02-04,IND,CHI,115,122,-7,0,0.495,1.0,0.444,25,37,0.544,0.7829999999999999,0.231,30,43
2022-02-04,TOR,ATL,125,114,11,1,0.568,0.889,0.63,29,45,0.462,0.905,0.31,27,40
2022-02-04,SAS,HOU,131,106,25,1,0.573,0.8,0.464,33,44,0.434,0.7929999999999999,0.333,15,35
2022-02-04,DEN,NOP,105,113,-8,0,0.449,0.941,0.463,22,31,0.56,0.913,0.32,27,38
2022-02-04,UTA,BRK,125,102,23,1,0.565,0.857,0.447,33,50,0.414,0.727,0.353,25,42
2022-02-04,DAL,PHI,107,98,9,1,0.459,0.826,0.294,22,40,0.514,0.7390000000000001,0.333,23,36
2022-02-04,POR,OKC,93,96,-3,0,0.396,0.7,0.182,18,53,0.379,0.7140000000000001,0.35700000000000004,24,52
2022-02-05,ORL,MEM,115,135,-20,0,0.433,0.69,0.354,27,38,0.505,0.727,0.333,33,62
2022-02-05,CHO,MIA,86,104,-18,0,0.384,0.625,0.278,23,50,0.418,0.944,0.344,27,49
2022-02-05,WAS,PHO,80,95,-15,0,0.353,0.789,0.208,14,42,0.404,0.5,0.258,26,64
2022-02-05,LAL,NYK,122,115,7,1,0.471,0.607,0.265,29,57,0.398,0.722,0.289,24,56
2022-02-05,POR,MIL,108,137,-29,0,0.482,0.5710000000000001,0.311,25,38,0.5329999999999999,0.727,0.46,36,44
2022-02-05,SAC,OKC,113,103,10,1,0.518,0.682,0.375,30,47,0.483,0.625,0.3,23,41
2022-02-06,CHI,PHI,108,119,-11,0,0.481,0.885,0.269,21,38,0.536,0.81,0.5,29,38
2022-02-06,DEN,BRK,124,104,20,1,0.521,0.762,0.313,37,55,0.414,0.727,0.39,24,36
2022-02-06,MIN,DET,118,105,13,1,0.462,0.81,0.472,27,51,0.421,0.684,0.375,28,47
2022-02-06,CLE,IND,98,85,13,1,0.405,0.679,0.344,25,50,0.373,0.882,0.258,17,47
2022-02-06,DAL,ATL,103,94,9,1,0.4320000000000001,0.846,0.444,25,48,0.389,0.938,0.2,21,50
2022-02-06,ORL,BOS,83,116,-33,0,0.358,0.952,0.192,17,40,0.455,0.929,0.28300000000000003,29,55
2022-02-06,HOU,NOP,107,120,-13,0,0.476,0.688,0.35600000000000004,28,33,0.532,0.722,0.414,29,33
2022-02-06,LAC,MIL,113,137,-24,0,0.417,0.938,0.391,26,44,0.545,0.815,0.5,28,50
2022-02-07,CHO,TOR,101,116,-15,0,0.411,0.875,0.225,28,38,0.488,0.655,0.429,21,51
2022-02-07,WAS,MIA,100,121,-21,0,0.45,0.913,0.226,25,33,0.5660000000000001,0.81,0.563,29,37
2022-02-07,CHI,PHO,124,127,-3,0,0.478,0.903,0.385,18,40,0.544,0.895,0.375,31,44
2022-02-07,OKC,GSW,98,110,-12,0,0.411,0.765,0.306,21,50,0.5,0.765,0.349,30,40
2022-02-07,UTA,NYK,113,104,9,1,0.419,0.852,0.25,19,49,0.379,0.6859999999999999,0.242,18,56
2022-02-08,PHI,PHO,109,114,-5,0,0.461,0.944,0.313,24,44,0.453,0.917,0.231,27,48
2022-02-08,ATL,IND,133,112,21,1,0.578,0.75,0.515,36,43,0.398,0.848,0.32299999999999995,22,43
2022-02-08,BRK,BOS,91,126,-35,0,0.384,0.385,0.278,22,40,0.5489999999999999,0.75,0.35,32,52
2022-02-08,MEM,LAC,135,109,26,1,0.515,0.8,0.34600000000000003,26,55,0.449,0.75,0.355,25,40
2022-02-08,NOP,HOU,110,97,13,1,0.525,0.9,0.25,27,43,0.3720000000000001,0.645,0.31,19,47
2022-02-08,DAL,DET,116,86,30,1,0.506,0.7829999999999999,0.5,24,47,0.379,0.682,0.16699999999999998,20,45
2022-02-08,DEN,NYK,132,115,17,1,0.541,0.774,0.41,31,52,0.446,0.833,0.349,25,41
2022-02-08,LAL,MIL,116,131,-15,0,0.518,0.6,0.313,28,41,0.542,0.6,0.417,31,42
2022-02-08,POR,ORL,95,113,-18,0,0.35200000000000004,0.769,0.289,21,50,0.489,0.75,0.5,34,50
2022-02-08,SAC,MIN,114,134,-20,0,0.494,0.885,0.36,29,38,0.481,0.706,0.5,34,49
2022-02-09,CLE,SAS,105,92,13,1,0.476,0.75,0.429,18,51,0.384,0.727,0.242,24,46
2022-02-09,CHO,CHI,109,121,-12,0,0.43,0.696,0.302,26,43,0.561,0.684,0.485,27,40
2022-02-09,OKC,TOR,98,117,-19,0,0.414,0.857,0.298,28,45,0.511,1.0,0.371,22,45
2022-02-09,POR,LAL,107,105,2,1,0.472,0.813,0.313,26,41,0.5539999999999999,0.462,0.459,29,38
2022-02-09,SAC,MIN,132,119,13,1,0.516,0.889,0.4,32,51,0.449,0.833,0.348,28,34
2022-02-09,UTA,GSW,111,85,26,1,0.461,0.706,0.333,26,52,0.359,0.765,0.3720000000000001,17,35
2022-02-10,DET,MEM,107,132,-25,0,0.436,0.857,0.2,27,40,0.478,0.69,0.5,32,60
2022-02-10,NOP,MIA,97,112,-15,0,0.424,0.875,0.268,19,39,0.481,0.857,0.313,25,43
2022-02-10,WAS,BRK,113,112,1,1,0.506,0.889,0.355,29,41,0.464,0.857,0.345,19,42
2022-02-10,HOU,TOR,120,139,-19,0,0.524,0.6,0.421,25,41,0.546,0.818,0.385,25,37
2022-02-10,DAL,LAC,112,105,7,1,0.487,0.852,0.333,19,41,0.481,0.72,0.391,24,31
2022-02-10,GSW,NYK,114,116,-2,0,0.462,0.882,0.333,27,38,0.433,0.727,0.389,24,51
2022-02-10,PHO,MIL,131,107,24,1,0.5670000000000001,0.69,0.3,35,43,0.455,0.68,0.263,18,39
2022-02-11,DET,CHO,119,141,-22,0,0.471,0.611,0.343,32,45,0.557,0.652,0.429,36,51
2022-02-11,IND,CLE,113,120,-7,0,0.472,0.688,0.474,25,38,0.531,0.833,0.375,20,32
2022-02-11,PHI,OKC,100,87,13,1,0.387,0.8079999999999999,0.269,19,55,0.389,0.917,0.171,21,52
2022-02-11,ATL,SAS,121,136,-15,0,0.456,0.867,0.326,28,49,0.556,0.857,0.563,37,41
2022-02-11,BOS,DEN,108,102,6,1,0.396,0.733,0.27,24,54,0.433,0.722,0.25,23,52
2022-02-11,CHI,MIN,134,122,12,1,0.632,0.769,0.452,32,43,0.5,0.813,0.325,32,32
2022-02-11,UTA,ORL,114,99,15,1,0.449,0.875,0.317,22,50,0.44,0.75,0.371,23,40
2022-02-12,POR,NYK,112,103,9,1,0.476,0.85,0.375,29,51,0.383,0.853,0.308,19,41
2022-02-12,CHO,MEM,118,125,-7,0,0.402,0.7879999999999999,0.311,28,53,0.49,0.606,0.333,31,57
2022-02-12,NOP,SAS,114,124,-10,0,0.494,0.85,0.344,22,46,0.505,0.8420000000000001,0.378,26,34
2022-02-12,WAS,SAC,110,123,-13,0,0.466,0.7140000000000001,0.342,26,32,0.5660000000000001,0.862,0.429,27,42
2022-02-12,PHI,CLE,103,93,10,1,0.481,0.81,0.455,24,40,0.468,0.867,0.333,21,34
2022-02-12,TOR,DEN,109,110,-1,0,0.489,0.647,0.353,22,35,0.464,0.857,0.378,28,50
2022-02-12,CHI,OKC,106,101,5,1,0.449,0.826,0.28,20,57,0.386,0.733,0.306,22,43
2022-02-12,MIA,BRK,115,111,4,1,0.5,0.7929999999999999,0.345,20,52,0.452,0.682,0.3,16,41
2022-02-12,DAL,LAC,97,99,-2,0,0.412,0.632,0.385,16,44,0.524,0.545,0.318,23,42
2022-02-12,GSW,LAL,117,115,2,1,0.444,0.735,0.316,24,50,0.466,0.667,0.407,25,48
2022-02-12,PHO,ORL,132,105,27,1,0.524,0.7,0.441,40,52,0.425,0.667,0.366,25,44
2022-02-13,BOS,ATL,105,95,10,1,0.424,0.815,0.289,21,54,0.366,1.0,0.316,18,48
2022-02-13,IND,MIN,120,129,-9,0,0.441,0.773,0.289,28,54,0.512,0.893,0.529,23,38
2022-02-14,WAS,DET,103,94,9,1,0.471,0.778,0.31,21,45,0.376,0.815,0.348,19,44
2022-02-14,BRK,SAC,109,85,24,1,0.512,0.933,0.34600000000000003,25,49,0.344,0.778,0.257,12,43
2022-02-14,NYK,OKC,123,127,-4,0,0.417,0.818,0.3,28,56,0.5,0.667,0.382,28,46
2022-02-14,CHI,SAS,120,109,11,1,0.523,0.857,0.417,25,53,0.478,0.7140000000000001,0.3,28,33
2022-02-14,MIL,POR,107,122,-15,0,0.4270000000000001,0.75,0.317,18,43,0.455,0.737,0.419,30,58
2022-02-14,NOP,TOR,120,90,30,1,0.584,0.875,0.457,36,47,0.305,0.774,0.235,8,44
2022-02-14,DEN,ORL,121,111,10,1,0.477,0.913,0.4,25,52,0.44,0.87,0.282,24,42
2022-02-14,UTA,HOU,135,101,34,1,0.551,0.8640000000000001,0.45,34,53,0.422,0.679,0.324,23,33
2022-02-14,LAC,GSW,119,104,15,1,0.565,0.5329999999999999,0.441,25,43,0.453,0.769,0.39,23,38
2022-02-15,ATL,CLE,124,116,8,1,0.5379999999999999,0.889,0.424,25,35,0.511,0.833,0.39,30,39
2022-02-15,MIA,DAL,99,107,-8,0,0.417,0.815,0.259,19,48,0.447,0.636,0.439,27,38
2022-02-15,PHI,BOS,87,135,-48,0,0.28800000000000003,0.846,0.25,17,40,0.561,0.818,0.556,28,51
2022-02-15,MIL,IND,128,119,9,1,0.5579999999999999,0.733,0.345,28,47,0.505,0.421,0.415,32,41
2022-02-15,MIN,CHO,126,120,6,1,0.394,0.628,0.236,29,58,0.412,0.757,0.242,31,62
2022-02-15,NOP,MEM,109,121,-12,0,0.5,0.85,0.154,20,34,0.5,0.63,0.294,29,49
2022-02-15,PHO,LAC,103,96,7,1,0.489,0.7,0.32,30,52,0.412,0.667,0.28600000000000003,26,46
2022-02-16 00:00:00,ORL,ATL,109,130,-21,0,0.429,0.9229999999999999,0.317,23,45,0.5,0.7859999999999999,0.545,23,47
2022-02-16 00:00:00,BOS,DET,111,112,-1,0,0.545,0.778,0.406,29,30,0.462,0.769,0.5329999999999999,28,47
2022-02-16 00:00:00,IND,WAS,113,108,5,1,0.542,0.655,0.2,30,40,0.429,0.813,0.45899999999999996,25,44
2022-02-16 00:00:00,NYK,BRK,106,111,-5,0,0.435,0.889,0.37200000000000005,22,44,0.439,0.609,0.324,21,51
2022-02-16 00:00:00,CHI,SAC,125,118,7,1,0.5,0.95,0.414,25,47,0.512,0.909,0.4,24,36
2022-02-16 00:00:00,MEM,POR,119,123,-4,0,0.435,0.81,0.36700000000000005,20,39,0.506,0.75,0.406,23,43
2022-02-16 00:00:00,MIN,TOR,91,103,-12,0,0.39,0.7240000000000001,0.23800000000000002,23,42,0.455,0.789,0.32,21,48
2022-02-16 00:00:00,OKC,SAS,106,114,-8,0,0.39,0.684,0.344,25,50,0.439,0.818,0.294,29,57
2022-02-16 00:00:00,PHO,HOU,124,121,3,1,0.512,0.8059999999999999,0.292,27,42,0.433,0.857,0.295,23,49
2022-02-16 00:00:00,GSW,DEN,116,117,-1,0,0.517,0.667,0.294,26,37,0.473,0.81,0.389,27,48
2022-02-16 00:00:00,LAL,UTA,106,101,5,1,0.47700000000000004,0.636,0.278,24,44,0.46799999999999997,0.8420000000000001,0.33299999999999996,17,41
2022-02-17 00:00:00,CHO,MIA,107,111,-4,0,0.4,0.7,0.23800000000000002,27,57,0.402,0.652,0.292,31,56
2022-02-17 00:00:00,BRK,WAS,103,117,-14,0,0.40399999999999997,0.708,0.368,19,42,0.5539999999999999,0.813,0.5,26,38
2022-02-17 00:00:00,NOP,DAL,118,125,-7,0,0.5,0.667,0.429,22,48,0.537,0.72,0.475,18,38
2022-02-17 00:00:00,MIL,PHI,120,123,-3,0,0.442,0.7859999999999999,0.318,20,44,0.5,0.852,0.353,21,46
2022-02-17 00:00:00,LAC,HOU,142,111,31,1,0.5539999999999999,0.846,0.514,34,50,0.462,0.737,0.35100000000000003,29,35
2022-02-24,DET,CLE,106,103,3,1,.407,.893,.324,23,49,.442,.676,.343,20,42
2022-02-24,BRK,BOS,106,129,-23,0,.415,.750,.241,25,38,.541,.741,.405,28,48
2022-02-24,CHI,ATL,112,108,4,1,.488,.815,.296,16,43,.423,.667,.286,20,45
2022-02-24,MIN,MEM,119,114,5,1,.462,.680,.381,26,42,.388,.725,.290,25,59
2022-02-24,OKC,PHO,104,124,-20,0,.473,.909,.194,22,42,.535,.905,.382,32,43
2022-02-24,POR,GSW,95,132,-37,0,.397,.828,.257,16,31,.511,.844,.366,36,46
2022-02-24,SAC,DEN,110,128,-18,0,.500,.833,.310,25,34,.558,.850,.429,30,39
