DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,HOME_TEAM_WINS,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,home_winning_percentage,visitor_winning_percentage
2022-01-02,SAC,MIA,115,113,2,1,0.513,0.815,0.382,31,39,0.43799999999999994,1.0,0.273,26,49,0.42105263157894735,0.6216216216216216
2022-01-02,CHO,PHO,99,133,-34,0,0.45899999999999996,0.5710000000000001,0.257,27,34,0.505,1.0,0.415,36,53,0.5135135135135135,0.7777777777777778
2022-01-02,OKC,DAL,86,95,-9,0,0.41200000000000003,0.667,0.33299999999999996,20,41,0.447,0.7140000000000001,0.359,28,48,0.3611111111111111,0.5
2022-01-02,LAL,MIN,108,103,5,1,0.48,0.7929999999999999,0.317,20,28,0.446,0.75,0.237,21,56,0.5,0.4444444444444444
2022-01-03,PHI,HOU,133,113,20,1,0.521,0.941,0.425,33,54,0.41600000000000004,0.727,0.341,25,42,0.5555555555555556,0.2631578947368421
2022-01-03,WAS,CHO,124,121,3,1,0.46,0.903,0.42100000000000004,26,51,0.48100000000000004,0.5379999999999999,0.368,28,45,0.5135135135135135,0.5
2022-01-03,BRK,MEM,104,118,-14,0,0.451,0.8079999999999999,0.29,28,33,0.47100000000000003,0.5710000000000001,0.28600000000000003,24,61,0.6571428571428571,0.631578947368421
2022-01-03,CHI,ORL,102,98,4,1,0.43,0.7390000000000001,0.355,17,49,0.424,0.889,0.37,24,44,0.7142857142857143,0.18421052631578946
2022-01-03,MIL,DET,106,115,-9,0,0.424,0.773,0.239,21,47,0.484,0.643,0.419,31,47,0.6410256410256411,0.2
2022-01-03,NOP,UTA,104,115,-11,0,0.402,0.636,0.261,21,47,0.48200000000000004,0.8240000000000001,0.48700000000000004,22,43,0.35135135135135137,0.7297297297297297
2022-01-03,DAL,DEN,103,89,14,1,0.449,0.905,0.37799999999999995,23,28,0.46299999999999997,0.7240000000000001,0.24,21,47,0.5135135135135135,0.5142857142857142
2022-01-03,GSW,MIA,115,108,7,1,0.489,0.846,0.368,39,43,0.41100000000000003,0.895,0.405,24,49,0.8055555555555556,0.6052631578947368
2022-01-03,POR,ATL,136,131,5,1,0.528,0.857,0.439,29,41,0.545,0.875,0.341,31,39,0.3888888888888889,0.4444444444444444
2022-01-03,LAC,MIN,104,122,-18,0,0.5,0.882,0.344,22,31,0.527,0.889,0.35600000000000004,34,40,0.5,0.4594594594594595
2022-01-04,CLE,MEM,106,110,-4,0,0.435,0.762,0.294,28,49,0.467,0.773,0.33299999999999996,21,45,0.5526315789473685,0.6410256410256411
2022-01-04,TOR,SAS,129,104,25,1,0.469,0.7240000000000001,0.409,30,52,0.4320000000000001,0.684,0.257,27,50,0.5,0.3888888888888889
2022-01-04,NYK,IND,104,94,10,1,0.488,0.7140000000000001,0.214,17,51,0.42100000000000004,0.6559999999999999,0.237,22,35,0.47368421052631576,0.3684210526315789
2022-01-04,NOP,PHO,110,123,-13,0,0.40399999999999997,0.875,0.303,28,48,0.541,0.7,0.5479999999999999,32,42,0.34210526315789475,0.7837837837837838
2022-01-04,LAL,SAC,122,114,8,1,0.495,0.65,0.344,24,44,0.518,0.778,0.41200000000000003,31,45,0.5128205128205128,0.41025641025641024
2022-01-05,CHO,DET,140,111,29,1,0.593,0.69,0.5710000000000001,39,49,0.467,0.55,0.33299999999999996,26,36,0.5128205128205128,0.19444444444444445
2022-01-05,ORL,PHI,106,116,-10,0,0.444,0.7,0.308,22,47,0.506,0.75,0.429,26,42,0.1794871794871795,0.5675675675675675
2022-01-05,WAS,HOU,111,114,-3,0,0.44,0.8079999999999999,0.256,18,41,0.47100000000000003,0.7809999999999999,0.34600000000000003,15,48,0.5,0.28205128205128205
2022-01-05,BOS,SAS,97,99,-2,0,0.444,0.889,0.321,19,41,0.47700000000000004,1.0,0.385,20,48,0.47368421052631576,0.40540540540540543
2022-01-05,DAL,GSW,99,82,17,1,0.379,0.8079999999999999,0.3,22,46,0.40700000000000003,0.688,0.179,20,46,0.5263157894736842,0.7837837837837838
2022-01-05,IND,BRK,121,129,-8,0,0.5,0.929,0.33299999999999996,26,33,0.57,0.897,0.23800000000000002,28,38,0.358974358974359,0.6666666666666666
2022-01-05,MIL,TOR,111,117,-6,0,0.447,0.6920000000000001,0.436,22,45,0.47200000000000003,0.68,0.444,24,44,0.625,0.5142857142857142
2022-01-05,MIN,OKC,98,90,8,1,0.4,0.7,0.273,23,55,0.3670000000000001,0.833,0.257,21,52,0.47368421052631576,0.35135135135135137
2022-01-05,DEN,UTA,109,115,-6,0,0.47700000000000004,0.9329999999999999,0.306,27,42,0.467,0.833,0.341,22,44,0.5,0.7368421052631579
2022-01-05,POR,MIA,109,115,-6,0,0.423,0.778,0.395,18,36,0.451,0.759,0.46299999999999997,29,50,0.3783783783783784,0.6153846153846154
2022-01-05,SAC,ATL,102,108,-6,0,0.42200000000000004,0.75,0.40700000000000003,15,47,0.45299999999999996,0.733,0.267,20,48,0.4,0.4594594594594595
2022-01-06,NYK,BOS,108,105,3,1,0.444,0.667,0.5,23,42,0.475,0.9229999999999999,0.37799999999999995,22,38,0.48717948717948717,0.46153846153846156
2022-01-06,MEM,DET,118,88,30,1,0.49,0.632,0.313,31,61,0.34299999999999997,0.769,0.22699999999999998,23,39,0.65,0.1891891891891892
2022-01-06,NOP,GSW,101,96,5,1,0.42200000000000004,0.7929999999999999,0.235,20,46,0.425,0.833,0.212,22,43,0.358974358974359,0.7631578947368421
2022-01-06,PHO,LAC,106,89,17,1,0.41100000000000003,0.8,0.32299999999999995,22,63,0.36,0.84,0.214,20,49,0.7894736842105263,0.48717948717948717
2022-01-07,PHI,SAS,119,100,19,1,0.517,0.778,0.348,28,49,0.413,0.75,0.3,22,39,0.5789473684210527,0.39473684210526316
2022-01-07,BRK,MIL,109,121,-12,0,0.457,0.95,0.222,23,49,0.45799999999999996,0.81,0.35600000000000004,21,45,0.6486486486486487,0.6341463414634146
2022-01-07,TOR,UTA,122,108,14,1,0.45,0.8,0.293,26,48,0.48100000000000004,0.722,0.447,23,40,0.5277777777777778,0.717948717948718
2022-01-07,CHI,WAS,130,122,8,1,0.527,0.905,0.455,34,41,0.511,0.9620000000000001,0.292,28,41,0.7222222222222222,0.48717948717948717
2022-01-07,HOU,DAL,106,130,-24,0,0.425,0.69,0.27899999999999997,17,40,0.544,0.536,0.447,34,55,0.275,0.5384615384615384
2022-01-07,OKC,MIN,105,135,-30,0,0.40399999999999997,0.7829999999999999,0.341,26,45,0.556,0.72,0.415,39,45,0.34210526315789475,0.48717948717948717
2022-01-07,DEN,SAC,121,111,10,1,0.5529999999999999,0.625,0.353,32,41,0.435,0.833,0.379,21,47,0.5135135135135135,0.3902439024390244
2022-01-07,LAL,ATL,134,118,16,1,0.495,0.895,0.415,37,47,0.44799999999999995,0.7040000000000001,0.361,29,54,0.525,0.4473684210526316
2022-01-07,POR,CLE,101,114,-13,0,0.402,0.579,0.457,22,51,0.488,0.655,0.436,22,43,0.3684210526315789,0.5641025641025641
2022-01-08,LAC,MEM,108,123,-15,0,0.406,0.833,0.313,16,49,0.44,0.742,0.316,26,56,0.475,0.6585365853658537
2022-01-08,CHO,MIL,114,106,8,1,0.444,0.588,0.33299999999999996,29,49,0.389,0.9229999999999999,0.324,21,53,0.525,0.6190476190476191
2022-01-08,DET,ORL,97,92,5,1,0.4370000000000001,0.688,0.303,23,49,0.337,0.87,0.304,25,44,0.21052631578947367,0.175
2022-01-08,IND,UTA,125,113,12,1,0.55,0.7190000000000001,0.483,30,38,0.47600000000000003,0.9470000000000001,0.429,20,39,0.375,0.7
2022-01-08,BOS,NYK,99,75,24,1,0.474,0.882,0.414,26,45,0.3670000000000001,0.4,0.355,13,40,0.475,0.475
2022-01-08,PHO,MIA,100,123,-23,0,0.38,0.897,0.41200000000000003,24,35,0.5,0.867,0.5,33,49,0.7692307692307693,0.625
2022-01-09,BRK,SAS,121,119,2,1,0.48,0.8640000000000001,0.28600000000000003,26,55,0.43,0.778,0.406,33,44,0.6578947368421053,0.38461538461538464
2022-01-09,LAC,ATL,106,93,13,1,0.478,0.857,0.364,24,47,0.449,0.8420000000000001,0.26899999999999996,19,39,0.4878048780487805,0.4358974358974359
2022-01-09,ORL,WAS,100,102,-2,0,0.4,0.938,0.321,18,42,0.409,0.792,0.379,23,54,0.17073170731707318,0.5
2022-01-09,TOR,NOP,105,101,4,1,0.424,0.95,0.41200000000000003,18,46,0.45299999999999996,0.84,0.364,20,35,0.5405405405405406,0.35
2022-01-09,HOU,MIN,123,141,-18,0,0.474,0.607,0.326,31,45,0.509,0.762,0.35700000000000004,37,56,0.2682926829268293,0.5
2022-01-09,OKC,DEN,95,99,-4,0,0.4320000000000001,0.833,0.237,29,41,0.41600000000000004,0.75,0.361,28,53,0.3333333333333333,0.5263157894736842
2022-01-09,DAL,CHI,113,99,14,1,0.5,1.0,0.444,28,48,0.433,0.769,0.33299999999999996,23,39,0.55,0.7027027027027027
2022-01-09,GSW,CLE,96,82,14,1,0.402,0.8,0.23800000000000002,24,54,0.4270000000000001,0.611,0.292,21,42,0.7692307692307693,0.55
2022-01-09,POR,SAC,103,88,15,1,0.42,0.8,0.425,26,48,0.38799999999999996,0.7140000000000001,0.226,20,46,0.38461538461538464,0.38095238095238093
2022-01-09,LAL,MEM,119,127,-8,0,0.46399999999999997,0.789,0.424,26,41,0.547,0.688,0.3670000000000001,33,47,0.5121951219512195,0.6666666666666666
2022-01-10,CHO,MIL,103,99,4,1,0.396,0.875,0.295,23,48,0.44,0.75,0.302,25,48,0.5365853658536586,0.6046511627906976
2022-01-10,DET,UTA,126,116,10,1,0.516,0.917,0.514,30,39,0.512,0.773,0.33299999999999996,23,40,0.23076923076923078,0.6829268292682927
2022-01-10,BOS,IND,101,98,3,1,0.39799999999999996,0.821,0.28600000000000003,17,53,0.38299999999999995,0.882,0.297,22,47,0.4878048780487805,0.36585365853658536
2022-01-10,NYK,SAS,111,96,15,1,0.488,0.75,0.406,23,49,0.41100000000000003,0.667,0.276,19,43,0.4878048780487805,0.375
2022-01-10,HOU,PHI,91,111,-20,0,0.39,0.667,0.31,18,39,0.457,0.833,0.28600000000000003,23,47,0.2619047619047619,0.5897435897435898
2022-01-10,POR,BRK,114,108,6,1,0.465,0.731,0.395,23,47,0.462,0.8,0.375,23,42,0.4,0.6410256410256411
2022-01-10,SAC,CLE,108,109,-1,0,0.429,0.727,0.467,20,43,0.494,0.867,0.294,29,48,0.37209302325581395,0.5609756097560976
2022-01-11,WAS,OKC,122,118,4,1,0.54,0.7390000000000001,0.33299999999999996,29,42,0.48,0.867,0.282,23,41,0.5121951219512195,0.325
2022-01-11,TOR,PHO,95,99,-4,0,0.40399999999999997,0.6,0.21600000000000005,15,47,0.473,0.818,0.344,25,39,0.5263157894736842,0.775
2022-01-11,CHI,DET,133,87,46,1,0.5429999999999999,0.789,0.529,33,61,0.337,0.778,0.171,17,41,0.7105263157894737,0.225
2022-01-11,MEM,GSW,116,108,8,1,0.44,0.778,0.41200000000000003,30,49,0.4270000000000001,0.862,0.361,25,45,0.6744186046511628,0.75
2022-01-11,NOP,MIN,128,125,3,1,0.5529999999999999,0.757,0.485,33,38,0.488,0.742,0.462,27,32,0.36585365853658536,0.4878048780487805
2022-01-11,LAC,DEN,87,85,2,1,0.405,0.75,0.294,23,31,0.4,0.85,0.121,24,56,0.5,0.5128205128205128
2022-01-12,IND,BOS,100,119,-19,0,0.465,0.65,0.19399999999999998,27,37,0.513,0.84,0.474,23,37,0.35714285714285715,0.5
2022-01-12,PHI,CHO,98,109,-11,0,0.466,0.643,0.4,18,33,0.517,0.875,0.294,29,42,0.575,0.5476190476190477
2022-01-12,WAS,ORL,112,106,6,1,0.524,0.762,0.32299999999999995,26,42,0.414,0.813,0.314,31,49,0.5238095238095238,0.16666666666666666
2022-01-12,ATL,MIA,91,115,-24,0,0.37799999999999995,0.696,0.289,20,37,0.478,0.929,0.35600000000000004,28,54,0.425,0.6341463414634146
2022-01-12,NYK,DAL,108,85,23,1,0.467,0.8,0.444,24,54,0.41,0.684,0.21600000000000005,16,39,0.5,0.5365853658536586
2022-01-12,SAS,HOU,124,128,-4,0,0.434,0.778,0.37,27,43,0.5489999999999999,0.688,0.444,23,48,0.36585365853658536,0.27906976744186046
2022-01-12,UTA,CLE,91,111,-20,0,0.4,0.636,0.34,11,32,0.531,0.8240000000000001,0.3670000000000001,28,50,0.6666666666666666,0.5714285714285714
2022-01-12,CHI,BRK,112,138,-26,0,0.469,0.8059999999999999,0.3670000000000001,22,35,0.563,0.821,0.531,35,41,0.6923076923076923,0.65
2022-01-12,SAC,LAL,125,116,9,1,0.551,0.8420000000000001,0.3670000000000001,28,45,0.429,0.667,0.34,25,45,0.38636363636363635,0.5
2022-01-13,MIL,GSW,118,99,19,1,0.512,0.667,0.439,29,54,0.34700000000000003,0.708,0.33299999999999996,20,49,0.6136363636363636,0.7317073170731707
2022-01-13,MEM,MIN,116,108,8,1,0.457,0.6859999999999999,0.25,22,56,0.4270000000000001,0.7859999999999999,0.313,23,46,0.6818181818181818,0.47619047619047616
2022-01-13,NOP,LAC,113,89,24,1,0.44299999999999995,0.813,0.359,23,57,0.38299999999999995,0.85,0.294,19,46,0.38095238095238093,0.4883720930232558
2022-01-13,BRK,OKC,109,130,-21,0,0.418,0.909,0.21899999999999997,16,50,0.516,0.889,0.444,32,38,0.6341463414634146,0.34146341463414637
2022-01-13,DEN,POR,140,108,32,1,0.627,0.75,0.5,35,40,0.45299999999999996,0.607,0.325,28,34,0.525,0.3902439024390244
2022-01-14,CHO,ORL,109,116,-7,0,0.41200000000000003,0.81,0.28600000000000003,28,44,0.517,0.733,0.33299999999999996,32,43,0.5348837209302325,0.18604651162790697
2022-01-14,DET,TOR,103,87,16,1,0.469,0.826,0.29600000000000004,22,43,0.322,0.769,0.289,18,46,0.24390243902439024,0.5128205128205128
2022-01-14,IND,PHO,94,112,-18,0,0.386,0.722,0.302,20,42,0.455,0.9129999999999999,0.39299999999999996,24,51,0.3488372093023256,0.7804878048780488
2022-01-14,PHI,BOS,111,99,12,1,0.447,0.84,0.341,26,40,0.474,0.778,0.355,20,44,0.5853658536585366,0.4883720930232558
2022-01-14,CHI,GSW,96,138,-42,0,0.425,0.667,0.263,26,36,0.564,0.765,0.452,39,47,0.675,0.7380952380952381
2022-01-14,MIA,ATL,124,118,6,1,0.532,0.9329999999999999,0.467,30,37,0.48100000000000004,0.867,0.42100000000000004,26,34,0.6428571428571429,0.4146341463414634
2022-01-14,SAS,CLE,109,114,-5,0,0.457,0.769,0.441,22,47,0.484,0.583,0.4,24,46,0.35714285714285715,0.5813953488372093
2022-01-14,MEM,DAL,85,112,-27,0,0.382,0.769,0.226,19,41,0.516,0.625,0.25,30,52,0.6666666666666666,0.5476190476190477
2022-01-14,SAC,HOU,126,114,12,1,0.5,0.708,0.35100000000000003,33,53,0.436,0.813,0.302,25,50,0.4,0.2727272727272727
2022-01-15,MIL,TOR,96,103,-7,0,0.33799999999999997,0.914,0.308,19,41,0.44,0.55,0.34299999999999997,25,50,0.6,0.525
2022-01-15,WAS,POR,110,115,-5,0,0.433,0.87,0.324,20,43,0.45899999999999996,0.6859999999999999,0.33299999999999996,19,39,0.5116279069767442,0.40476190476190477
2022-01-15,ATL,NYK,108,117,-9,0,0.5,0.706,0.364,23,31,0.506,0.769,0.419,24,44,0.40476190476190477,0.5116279069767442
2022-01-15,BRK,NOP,120,105,15,1,0.5479999999999999,0.941,0.444,30,44,0.46,0.667,0.29,27,35,0.6428571428571429,0.37209302325581395
2022-01-15,MIA,PHI,98,109,-11,0,0.384,0.767,0.257,24,43,0.506,0.762,0.406,24,43,0.627906976744186,0.5952380952380952
2022-01-15,OKC,CLE,102,107,-5,0,0.434,0.909,0.37,17,51,0.46,0.72,0.257,28,37,0.3333333333333333,0.5909090909090909
2022-01-15,BOS,CHI,114,112,2,1,0.489,0.895,0.34600000000000003,27,50,0.506,0.8,0.414,31,32,0.5,0.6585365853658537
2022-01-15,SAS,LAC,101,94,7,1,0.41,0.815,0.297,19,54,0.38,0.75,0.316,24,54,0.37209302325581395,0.4772727272727273
2022-01-15,DEN,LAL,133,96,37,1,0.516,0.941,0.575,35,51,0.439,0.737,0.33299999999999996,21,41,0.5365853658536586,0.4883720930232558
2022-01-15,DAL,ORL,108,92,16,1,0.41,0.8420000000000001,0.353,16,47,0.48100000000000004,0.688,0.26899999999999996,16,37,0.5581395348837209,0.18181818181818182
2022-01-16,DET,PHO,108,135,-27,0,0.46299999999999997,0.6759999999999999,0.36,25,32,0.586,0.733,0.40700000000000003,30,51,0.23809523809523808,0.7857142857142857
2022-01-16,SAC,HOU,112,118,-6,0,0.451,0.75,0.316,26,37,0.539,0.833,0.4,22,47,0.391304347826087,0.28888888888888886
2022-01-16,DEN,UTA,102,125,-23,0,0.442,0.875,0.256,32,39,0.524,0.759,0.385,26,51,0.5238095238095238,0.6744186046511628
2022-01-16,MIN,GSW,119,99,20,1,0.495,0.65,0.3720000000000001,30,47,0.39,0.759,0.31,20,47,0.4883720930232558,0.7209302325581395
2022-01-17,BOS,NOP,104,92,12,1,0.475,0.9,0.313,22,47,0.414,0.611,0.3,23,41,0.5111111111111111,0.36363636363636365
2022-01-17,NYK,CHO,87,97,-10,0,0.4,0.524,0.353,22,53,0.419,0.647,0.359,23,39,0.5,0.5454545454545454
2022-01-17,WAS,PHI,117,98,19,1,0.483,0.75,0.3,25,49,0.40700000000000003,0.84,0.26899999999999996,19,42,0.5227272727272727,0.5813953488372093
2022-01-17,CLE,BRK,114,107,7,1,0.519,0.905,0.344,26,40,0.494,0.722,0.4,27,35,0.6,0.627906976744186
2022-01-17,LAC,IND,139,133,6,1,0.5489999999999999,0.861,0.5,32,37,0.515,0.87,0.39399999999999996,30,41,0.4888888888888889,0.3409090909090909
2022-01-17,MEM,CHI,119,106,13,1,0.511,0.75,0.4,29,48,0.435,0.867,0.419,24,43,0.6739130434782609,0.6428571428571429
2022-01-17,ATL,MIL,121,114,7,1,0.442,0.938,0.41700000000000004,25,46,0.44299999999999995,0.833,0.42100000000000004,21,42,0.4186046511627907,0.5869565217391305
2022-01-17,ORL,POR,88,98,-10,0,0.37799999999999995,0.6,0.25,21,50,0.41100000000000003,0.9440000000000001,0.20600000000000002,20,55,0.17777777777777778,0.4186046511627907
2022-01-17,MIA,TOR,104,99,5,1,0.45799999999999996,0.8640000000000001,0.375,20,49,0.41100000000000003,0.706,0.361,24,45,0.6363636363636364,0.5121951219512195
2022-01-17,DAL,OKC,104,102,2,1,0.39799999999999996,0.7859999999999999,0.324,28,47,0.434,0.792,0.314,20,42,0.5681818181818182,0.32558139534883723
2022-01-17,SAS,PHO,107,121,-14,0,0.446,0.727,0.3,21,47,0.516,0.7,0.281,29,45,0.36363636363636365,0.7906976744186046
2022-01-17,LAL,UTA,101,95,6,1,0.442,0.609,0.297,15,45,0.373,0.875,0.261,21,44,0.5,0.6590909090909091
2022-01-18,NYK,MIN,110,112,-2,0,0.46299999999999997,0.727,0.316,21,44,0.4320000000000001,0.763,0.317,21,38,0.4888888888888889,0.5
2022-01-18,GSW,DET,102,86,16,1,0.41,0.741,0.33299999999999996,26,54,0.353,0.708,0.265,18,50,0.7272727272727273,0.23255813953488372
2022-01-19,PHI,ORL,123,110,13,1,0.542,0.852,0.35700000000000004,21,44,0.444,0.75,0.514,26,43,0.5909090909090909,0.17391304347826086
2022-01-19,WAS,BRK,118,119,-1,0,0.47700000000000004,0.813,0.345,23,40,0.528,0.85,0.32,23,36,0.5111111111111111,0.6363636363636364
2022-01-19,ATL,MIN,134,122,12,1,0.523,0.879,0.395,34,39,0.433,0.7240000000000001,0.37,21,45,0.4318181818181818,0.4888888888888889
2022-01-19,BOS,CHO,102,111,-9,0,0.433,0.769,0.304,27,38,0.488,0.733,0.41,27,47,0.5,0.5555555555555556
2022-01-19,MIA,POR,104,92,12,1,0.46299999999999997,0.72,0.34299999999999997,24,43,0.40700000000000003,0.75,0.304,19,43,0.6444444444444445,0.4090909090909091
2022-01-19,CHI,CLE,117,104,13,1,0.547,0.722,0.455,25,37,0.519,0.682,0.33299999999999996,27,38,0.6511627906976745,0.5869565217391305
2022-01-19,MIL,MEM,126,114,12,1,0.474,0.955,0.35100000000000003,29,56,0.415,0.68,0.225,26,47,0.5957446808510638,0.6595744680851063
2022-01-19,DAL,TOR,102,98,4,1,0.48700000000000004,0.95,0.273,23,45,0.385,0.8,0.25,17,44,0.5777777777777777,0.5
2022-01-19,SAS,OKC,118,96,22,1,0.49,0.643,0.375,32,50,0.38799999999999996,0.8,0.258,20,46,0.37777777777777777,0.3181818181818182
2022-01-19,UTA,HOU,111,116,-5,0,0.47200000000000003,0.85,0.263,26,49,0.4270000000000001,0.706,0.489,24,44,0.6444444444444445,0.30434782608695654
2022-01-19,DEN,LAC,130,128,2,1,0.49,0.84,0.342,32,44,0.536,0.75,0.385,35,47,0.5348837209302325,0.4782608695652174
2022-01-19,SAC,DET,131,133,-2,0,0.524,0.705,0.444,22,35,0.505,0.867,0.41700000000000004,27,41,0.3829787234042553,0.25
2022-01-19,LAL,IND,104,111,-7,0,0.444,0.722,0.324,23,40,0.489,0.8,0.3670000000000001,28,48,0.4888888888888889,0.35555555555555557
2022-01-20,DAL,PHO,101,109,-8,0,0.435,0.8,0.297,19,50,0.45299999999999996,0.92,0.222,25,40,0.5652173913043478,0.7954545454545454
2022-01-20,NYK,NOP,91,102,-11,0,0.377,0.667,0.237,21,48,0.5,0.682,0.39299999999999996,27,35,0.4782608695652174,0.37777777777777777
2022-01-20,GSW,IND,117,121,-4,0,0.447,0.828,0.214,28,53,0.4320000000000001,0.706,0.429,23,48,0.7111111111111111,0.3695652173913043
2022-01-21,CHO,OKC,121,98,23,1,0.455,0.7,0.34700000000000003,34,62,0.37799999999999995,0.8,0.273,20,52,0.5652173913043478,0.3111111111111111
2022-01-21,ORL,LAL,105,116,-11,0,0.444,0.759,0.275,23,35,0.494,0.826,0.433,23,45,0.1702127659574468,0.5
2022-01-21,PHI,LAC,101,102,-1,0,0.418,0.7140000000000001,0.35700000000000004,23,44,0.46,0.733,0.344,21,49,0.5777777777777777,0.48936170212765956
2022-01-21,ATL,MIA,110,108,2,1,0.5589999999999999,0.833,0.424,26,36,0.48200000000000004,0.917,0.375,30,33,0.4444444444444444,0.6304347826086957
2022-01-21,BOS,POR,105,109,-4,0,0.451,0.87,0.297,25,42,0.474,0.7,0.485,20,42,0.48936170212765956,0.4222222222222222
2022-01-21,MIL,CHI,94,90,4,1,0.386,0.7140000000000001,0.19399999999999998,20,53,0.365,0.875,0.184,21,49,0.6041666666666666,0.6363636363636364
2022-01-21,WAS,TOR,105,109,-4,0,0.506,0.8,0.33299999999999996,29,45,0.467,0.8240000000000001,0.3670000000000001,20,40,0.5,0.5116279069767442
2022-01-21,SAS,BRK,102,117,-15,0,0.389,0.833,0.276,24,49,0.48,1.0,0.36,24,53,0.3695652173913043,0.6444444444444445
2022-01-21,DEN,MEM,118,122,-4,0,0.473,0.826,0.406,34,37,0.524,0.625,0.44,19,48,0.5227272727272727,0.6666666666666666
2022-01-21,UTA,DET,111,101,10,1,0.456,0.853,0.32299999999999995,22,44,0.4370000000000001,0.75,0.406,22,40,0.6521739130434783,0.24444444444444444
2022-01-21,GSW,HOU,105,103,2,1,0.48100000000000004,0.773,0.33299999999999996,25,41,0.4270000000000001,0.85,0.28600000000000003,25,39,0.717391304347826,0.2978723404255319
2022-01-22,MIL,SAC,133,127,6,1,0.495,0.88,0.5,19,43,0.526,0.625,0.405,29,48,0.6122448979591837,0.375
2022-01-22,CLE,OKC,94,87,7,1,0.461,0.514,0.222,22,54,0.38799999999999996,0.563,0.293,16,41,0.5957446808510638,0.30434782608695654
2022-01-22,PHO,IND,113,103,10,1,0.49,0.857,0.28,34,51,0.44,0.7040000000000001,0.345,19,44,0.8,0.3617021276595745
2022-01-23,NYK,LAC,110,102,8,1,0.429,0.8420000000000001,0.444,26,52,0.43,0.667,0.341,20,40,0.48936170212765956,0.4791666666666667
2022-01-23,WAS,BOS,87,116,-29,0,0.355,0.813,0.235,20,44,0.444,0.81,0.48700000000000004,26,57,0.48936170212765956,0.5
2022-01-23,MIA,LAL,113,107,6,1,0.494,0.9,0.455,31,39,0.456,0.8,0.275,20,38,0.6382978723404256,0.48936170212765956
2022-01-23,ORL,CHI,114,95,19,1,0.525,0.7829999999999999,0.462,31,35,0.434,0.75,0.23800000000000002,10,44,0.1875,0.6222222222222222
2022-01-23,TOR,POR,105,114,-9,0,0.39799999999999996,0.643,0.33299999999999996,28,43,0.529,0.462,0.563,31,47,0.5,0.43478260869565216
2022-01-23,CHO,ATL,91,113,-22,0,0.391,0.7040000000000001,0.111,23,54,0.455,0.75,0.385,25,45,0.5531914893617021,0.45652173913043476
2022-01-23,SAS,PHI,109,115,-6,0,0.47200000000000003,0.682,0.33299999999999996,30,43,0.478,0.87,0.43799999999999994,22,47,0.3617021276595745,0.5869565217391305
2022-01-23,DAL,MEM,104,91,13,1,0.486,0.742,0.3,22,42,0.374,0.684,0.16699999999999998,20,50,0.574468085106383,0.6530612244897959
2022-01-23,DEN,DET,117,111,6,1,0.518,0.7390000000000001,0.34299999999999997,29,34,0.56,0.8420000000000001,0.379,28,34,0.5333333333333333,0.2391304347826087
2022-01-23,MIN,BRK,136,125,11,1,0.522,0.8390000000000001,0.43799999999999994,24,37,0.505,0.9329999999999999,0.395,27,48,0.5,0.6304347826086957
2022-01-23,GSW,UTA,94,92,2,1,0.434,0.9,0.31,19,40,0.38299999999999995,0.826,0.314,17,51,0.723404255319149,0.6382978723404256
2022-01-24,CLE,NYK,95,93,2,1,0.4320000000000001,0.6,0.361,29,51,0.41700000000000004,0.524,0.316,21,45,0.6041666666666666,0.4791666666666667
2022-01-24,NOP,IND,117,113,4,1,0.466,0.935,0.2,23,45,0.4370000000000001,0.72,0.413,26,41,0.391304347826087,0.3541666666666667
2022-01-24,OKC,CHI,110,111,-1,0,0.413,0.75,0.35600000000000004,26,44,0.461,0.737,0.385,31,51,0.2978723404255319,0.6304347826086957
2022-01-24,PHO,UTA,115,109,6,1,0.475,0.5329999999999999,0.361,28,51,0.494,0.682,0.452,16,38,0.8043478260869565,0.625
2022-01-25,DET,DEN,105,110,-5,0,0.423,0.7859999999999999,0.33299999999999996,25,36,0.429,0.871,0.344,25,56,0.23404255319148937,0.5434782608695652
2022-01-25,PHI,NOP,117,107,10,1,0.46399999999999997,0.935,0.32299999999999995,26,44,0.48200000000000004,0.6920000000000001,0.409,26,39,0.5957446808510638,0.3829787234042553
2022-01-25,TOR,CHO,125,113,12,1,0.524,0.7929999999999999,0.47100000000000003,27,42,0.488,0.7190000000000001,0.32299999999999995,25,37,0.5111111111111111,0.5416666666666666
2022-01-25,WAS,LAC,115,116,-1,0,0.46299999999999997,0.8,0.33299999999999996,25,52,0.415,0.871,0.379,28,48,0.4791666666666667,0.4897959183673469
2022-01-25,BOS,SAC,128,75,53,1,0.495,0.857,0.444,32,67,0.305,0.733,0.182,15,45,0.5102040816326531,0.3673469387755102
2022-01-25,BRK,LAL,96,106,-10,0,0.42,0.682,0.259,20,54,0.47200000000000003,1.0,0.316,23,33,0.6170212765957447,0.5
2022-01-25,HOU,SAS,104,134,-30,0,0.41100000000000003,0.68,0.265,21,45,0.574,1.0,0.375,38,49,0.2916666666666667,0.375
2022-01-25,GSW,DAL,130,92,38,1,0.5329999999999999,0.833,0.395,31,58,0.35200000000000004,1.0,0.25,17,39,0.7291666666666666,0.5625
